season,episode,scene,quote_index,character,line,extra
2,21,10,38,frank,"ok, yeah.",
2,21,10,40,frank,"yeah hey, you know if you want i can take you around back and show you where he hit his head on the rain gutter.",
2,21,11,7,little bully,"oh, look who's here, it's the weenies.",
2,21,11,8,big bully,did we not make ourselves clear the other day.,
2,21,11,11,little bully,let's do this alright.,
2,21,11,13,little bully,"it's a nice watch, i don't wanna break it on your ribs.",
2,21,11,15,little bully,alright.,[they all put up their fists and prepare to fight]
2,21,11,19,big bully,"no, you can't use your watch.",
2,21,11,21,big bully,or your keys.,
2,21,11,23,little bully,"look, here's what we'll do. we'll put all keys and watches in the hat over there. alright. alright, c'mon man, let's do this.",[they all put their keys and watches in the hat and put it on a mail box] [they all jump in the street and prepare to fight]
2,21,11,25,big bully,"of course we're hitting faces, why wouldn't you hit faces?",
2,21,11,27,little bully,"actually, you know, uh, i gotta show this apartment tomorrow and uh, you know, this no faces thing might not be a bad idea.",
2,21,11,28,big bully,"ok, nothing from the neck up. or the waist down. dana's ovulating.",[everyone gets ready for the fight]
2,21,11,29,little bully,"oh really, you guys tryin' again?",
2,21,11,30,big bully,yeah.,
2,21,11,32,big bully,c'mon!,
2,21,11,36,big bully,hey.,[they all run off after the guy]
2,21,12,1,little bully,"us, what about you guys? man you really, bing, gave it to old mr. clean back there. he was a big guy.",
2,21,12,4,big bully,don't do that to yourself. any one of us could have tripped over that little girls jump-rope.,
2,21,12,6,little bully,we're ok.,
2,21,12,9,little bully,no.,
2,22,3,6,mr greene,: what? the father can't drop by to see the daughter on her birthday?,
2,22,3,8,mr greene,": ohhh, you're having a parteee.",
2,22,3,10,mr greene,": i'll never remember all of that. so uh, what's the deal? rachel comes home, people pop out and yell stuff, is that it?",
2,22,3,12,mrs greene,: hi monica.,[monica slams the door back shut]
2,22,3,16,mr greene,": alright, that sounds like a two person job.",[they walk into rachel's bedroom]
2,22,3,17,mrs greene,": well, my goodness, what was that?",
2,22,3,19,mrs greene,: you thought i was rachel?,
2,22,3,22,mrs greene,": oh, i missed you kids. well, should i put my coat in the bedroom?",
2,22,3,24,mrs greene,": oh well thank you. such a gentleman. thank you. ahh, it all looks so nice, so festive, all the balloons... the funniest thing happened to me on the way here. i was...","[chandler takes the hot pink coat and grimaces at it] [chandler, remembering that joey and mr. greene are in the bedroom, throws her coat in a cupboard] [joey peeks out]"
2,22,4,10,mrs greene,: happy birthday sweetie.,
2,22,4,22,mr greene,: happy birthday sweetpea.,
2,22,4,40,girl's voice,dennis.,
2,22,4,47,mr greene,": it's not a game ross, a woman died on my table today.",
2,22,4,50,gunther,"i um, was sorta thinking about maybe...",
2,22,4,53,gunter,"no, she'll yell at me again.",
2,22,4,55,gunther,what?,
2,22,4,57,mr greene,: i think i need a drink.,
2,22,4,59,mr greene,: scotch.,
2,22,4,61,mr greene,: neat.,
2,22,4,63,mr greene,": no no no, no no no, neat, as in no rocks.",
2,22,4,65,mr greene,": oh hello ross, where have you been?",
2,22,4,67,mrs greene,": oh, scotch neat. ya know, that's rachel's father's drink.",
2,22,4,69,mr greene,: i'm getting my cigarettes out of my jacket.,
2,22,4,71,mr greene,: whad'ya mean no?,
2,22,4,73,mr greene,: get my glasses too.,
2,22,4,79,mrs geller,": ross, whose glasses are those?",
2,22,4,81,mrs greene,: you wear bi-focals?,
2,22,4,83,mrs greene,: did you know my husband has glasses just like that?,
2,22,4,86,guy,i hear you can get people out of here.,[to phoebe]
2,22,4,87,mrs greene,": rachel, you didn't tell me your boyfriend smoked.",
2,22,4,90,mr greene,: are you wearing my glasses?,
2,22,4,92,mr greene,: thank you. is that one of my cigarettes?,
2,22,4,95,girl 1,what about my friend victor?,
2,22,4,97,girl 1,"alright, let me just get my coat.",
2,22,4,99,girl 1,is it true they have beer?,
2,22,4,103,gunther,um,[gestures to dance floor]
2,22,4,109,mrs greene,": sweetheart, you obviously have a problem. you've chosen a boyfriend exactly like your father.",
2,22,4,111,mr greene,: did you know your mother spent $1200 dollars on bansai trees. i felt like gulliver around that place.,
2,22,4,113,mrs greene,: you work and you work and you work at a marriage but all he cares about is his stupid boat.,[chandler and joey's party]
2,22,4,114,mr greene,: you work and you work and you work on a boat...,
2,22,4,115,mrs greene,: he always ridiculed my pottery classs...,
2,22,4,116,mr greene,: ...and you sand it and you varnish it...,
2,22,4,117,mrs greene,": ...but when all is said and done, he still drinks out of the mugs.",
2,22,4,118,mr greene,: ...and her yoga and her bridges of madison county...,
2,22,4,119,mrs greene,: ...the scotch and the cigarettes...,
2,22,4,120,mr greene,: ...and the bansai's and the chiuaua...,
2,22,4,121,mrs greene,: ...i may have only been in therapy for three weeks now dear but...,
2,22,4,122,mr greene,: ...what the hell does she want with half a boat...,
2,22,6,1,mrs greene,": alright, monica dear, i'm gonna hit the road. now i've left my 10 verbs on the table. and you be sure and send me that finished poem.",
2,22,6,3,mrs greene,: i think i saw rachel out in the hall.,
2,22,6,6,mrs greene,: happy birthday sweetie.,
2,22,6,9,mrs greene,": ross, what're you doing.",
2,22,6,12,mr greene,: to get my coat.,
2,22,6,13,guys,no no no.,
2,22,6,14,mr greene,":alright, alright, i can get my own coat.",[the guys form a wall between mrs geller and mr geller and dance across the hall as he walks across]
2,22,6,17,mr greene,": i have to be heading to my chateau, thank you.",
2,22,6,20,mrs greene,": oh, you kids well, this is the best party i've been to in years.",[she caresses his face and chest]
2,23,2,1,richard,"ooh, then i guess the panty raid last night was totally uncalled for. ok, i am going to take a shower and today i will be singing jim crochee's leroy brown.",[he walks out of the bedroom and monica starts to remake the bed.]
2,23,2,2,richard,"monica... hey mon, i have a question. is leroy the baddest man in the whole damn town or the fattest man in the whole damn town?","[he re-enters the bedroom and monica jumps on the bed, trying to cover it.]"
2,23,2,4,richard,what're you doing?,
2,23,2,6,richard,are you remaking the bed?,
2,23,2,8,richard,"then, you're redoing it because...",
2,23,2,10,richard,you're pretty much running that risk either way.,
2,23,2,12,richard,"oh, well that's not so crazy.",
2,23,2,14,richard,"oh, alright.",
2,23,2,16,richard,"actually, if it's possible, i love you more.",
2,23,3,3,scott,"hey chandler, here's this morning's projections.",[enters]
2,23,3,5,scott,no kidding.,
2,23,3,7,scott,where do you work?,
2,23,3,10,scott,"fleischman's group. whatever you do, don't touch his sandwiches. ha-ha-ha...",
2,23,5,1,ryan,"hey baby, i'm back...",[phoebe is sitting by the window in a veil.]
2,23,5,3,ryan,what's goin' on?,
2,23,5,5,ryan,chicken or small?,
2,23,5,7,ryan,why aren't you at home in bed?,
2,23,5,9,ryan,"i'm sorry, i never had 'em.",
2,23,5,11,ryan,"if i had one wish, it would be to build a time machine, go back to when i was 7, when jimmy hauser had the chicken pox. i would grab that kid and rub him all over my face.",
2,23,5,13,ryan,can i please see your face?,
2,23,5,15,ryan,"your face could be covered with lochs, i wouldn't care.",
2,23,5,17,ryan,"sorry, the lightning. lightning was an unfortunate incidence. you look lovely, lovely.",
2,23,5,19,ryan,"phoebe, i have spent the last eight months in a steel tube with men, thinking about this moment. i am not gonna let a bunch of itchy spots stand between us.",[he walks to her and kisses her.]
2,23,7,0,ryan,you know what makes the itching even worse?,
2,23,7,2,ryan,fine.,
2,23,7,4,ryan,what're you doing? are you scratching?,
2,23,7,6,ryan,you're scratching. give me the dice.,
2,23,7,8,ryan,give me the dice.,
2,23,7,10,ryan,"we can't scratch. you know we can't, we'll scar.",
2,23,7,12,ryan,no.,
2,23,7,14,ryan,no.,
2,23,7,16,ryan,oh god help me.,
2,23,8,1,jeannie,"oh, that sounds lovely. we're gonna have to set that up. oh, i better get back. hope the baby feels better.",
2,23,8,3,jeannie,bye bye joey.,
2,23,8,7,mr douglas,": uh, listen bing, i received your memo. so, we're not gonna receive the systems report until next friday?",
2,23,8,9,mr douglas,": i have a family, i'm gonna be here.",
2,23,8,12,mr douglas,: rough numbers?,
2,23,8,14,mr douglas,: have the final numbers on my desk by tuesday.,
2,23,9,0,richard,"ooh, duct tape. was i supposed to bring something too?",
2,23,9,2,richard,you're strict.,
2,23,9,4,richard,"you know, i like the way you have efficiently folded this tab under. see in a tape emergency you could shave valuable seconds off your time.",
2,23,9,6,richard,"if it's not a right angle, it is a wrong angle.",
2,23,9,8,richard,thank you.,
2,23,9,10,richard,you're gonna do what to my clocks.,
2,23,9,12,richard,"well, i'm confused. i thought we shared time.",
2,23,9,14,richard,because it's in a slightly different time zone than the kitchen.,
2,23,9,16,richard,no come on. come on tell me.,
2,23,9,18,richard,come on.,
2,23,9,20,richard,no that's not true. that is not true.,
2,23,9,22,richard,yeah.,
2,23,9,24,richard,"ok. ahh. one of my things is, i always separate my sweat socks from my dress socks.",
2,23,9,26,richard,"boy i would just uh, i would freak out.",
2,23,9,28,richard,"see, if anyone overheard that, i didn't come off well.",
2,23,11,2,ryan,well that wasn't easy.,"[comes out of the bathroom, also with oven mits on his hands.]"
2,23,11,6,phoebe and ryan,bye.,[waving]
2,23,11,9,ryan,wine?,
2,23,11,11,ryan,"oh, i spilled some.",
2,23,11,13,ryan,"i must tell you, you look beautiful tonight.",[puts his hands over phoebe's ears.]
2,23,11,15,ryan,sorry. you look beautiful.,
2,23,12,0,richard,"monica, wake up. monica.",
2,23,12,2,richard,i thought of a thing.,
2,23,12,4,richard,"yeah. i have to sleep, have to, on this side of the bed.",
2,23,12,6,richard,or so i would have you believe.,
2,23,12,8,richard,"hey come on, you haven't heard my reason yet.",
2,23,12,10,richard,"ok, i have to sleep on the west side because i grew up in california and otherwise the ocean would be on the wrong side.",
2,23,12,12,richard,yeah. how 'bout that.,
2,23,13,1,ryan,i really can't say.,
2,23,13,3,ryan,i can't say.,
2,23,13,5,ryan,"i'm sorry, but i can't say.",
2,23,13,7,ryan,"i better get out of here, i'm gonna miss my flight.",
2,23,13,10,ryan,pleasure.,
2,23,13,12,ryan,take care.,[phoebe and ryan walk outside.]
2,23,13,18,ryan,can you believe how we spent our two weeks together?,
2,23,13,20,ryan,taxi.,
2,24,3,21,richard,"oh, yeah, i don't like you this way. all right, i'll see you guys later.",
2,24,3,24,richard,"i love you, too.","[monica stares longingly at the door, after richard leaves]"
2,24,4,1,richard,"awww! you know that's probably why babies learn to talk, so they can tell grown ups to cut it out.",
2,24,4,3,richard,okay.,
2,24,4,5,richard,sure i do.,
2,24,4,7,richard,"honey, you are in it.",
2,24,4,9,richard,"oh, yeah!",
2,24,4,11,richard,"well, uh, sometimes i think about selling my practice, we could move to france, make french toast.",
2,24,4,13,richard,like a hound?,
2,24,4,15,richard,you really need the bassinet?,
2,24,4,17,richard,"oh, hey. i love children, i have children. i just don't want to be 70 when our kids go off to college, and our lives can finally start.",
2,24,4,19,richard,"look i want you, now.",
2,24,6,1,richard,"oh, that's why you never see pigeons at sushi bars. see, we're having fun.",[they both start laughing at richard's poor joke]
2,24,6,3,richard,neither am i.,
2,24,7,6,wedding planner,"all rightie, everybody look at me. good. all right, its time. bridesmaids and ushers let's see two lines, thank you.",
2,24,8,5,mr wineburg,: rachel!,
2,24,8,7,mr wineburg,": it's so wonderful to see you again, my dear, in fact i hardly expected to see so much.",
2,24,8,8,mrs wineburg,: you told me you didn't see anything.,
2,24,8,9,mr wineburg,: i tell ya a lot things!,
2,24,8,10,mrs wineburg,": well it's wonderful to have you up and about, again, dear.",
2,24,8,11,mr wineburg,: stay well.,
2,24,8,13,mindy,rach! rach!,[entering]
2,24,8,15,mindy,"oh my god, i'm married!",
2,24,8,17,mindy,i'm mrs. dr. barry hunter hyphen farber.,
2,24,8,19,barry,"min. oh rach, you're still here, at our wedding, they were packing up the chopped liver about now.",[entering]
2,24,8,21,mindy,"well uh, after you ran out on your wedding, barry's parents told people that you were sort of....insane.",
2,24,8,23,mindy,...from the syphilis.,
2,24,8,25,barry,"yeah, what are they gonna say you didn't love me anymore. come on.",
2,24,10,1,richard,"okay, last chance. again, i'm sorry.","[monica throws the candy and hits some woman in the back of the head, richard turns around and says]"
2,24,10,3,best man,"yo! can i have your attention, please, best man, making a toast here. thank you. i remember when barry got home from his first date with rachel...","[standing up] [clears throat, and starts reading his toast]"
2,24,10,5,best man,"what, you hired the same band i can't use the same speech. thank you, thank you very much. anyway, i wish you both a wonderful life together. and rachel...",[to barry] [gets a 'da-doom-chesh' from the drummer]
2,24,10,7,best man,"no, no, no now in all seriousness, its not a lot of women would've had the guts to come back here tonight, and even fewer, who would do it with their asses hanging out!",[da-doom-chesh]
2,24,10,15,barry,and once again she is out of here. okay who had 9:45? um?,
2,24,11,0,richard,"okay, i'll do it.",
2,24,11,2,richard,if kids is what i takes to be with you then kids it is.,
2,24,11,4,richard,"if i have to i'll, i'll do all again , i'll do the 4 o'clock feeding thing, i'll go to the p.t.a. meetings, i'll coach the soccer team.",
2,24,11,6,richard,"yeah, if i have to. monica, i don't wanna lose you, so if i have to do it all over again, then i will.",
2,24,11,8,richard,but you're not.,
2,24,11,10,richard,god. i love you.,
2,24,11,12,richard,i guess we just keep dancing.,
2,24,12,6,janice,oh.....my.....gawd!!,[chandler rushes over and kisses her]
3,1,3,3,janice,"monica and rachel had syrup, now i can get my man to cheer up. good morning joey.",[entering and singing] [laughs hysterically]
3,1,3,6,janice,"oh, i wish. look, honey, you have that report to finish, and i gotta go see my lawyer.",
3,1,3,8,janice,"i-i-i gotta go, i gotta go. okay, not without a kiss.",[laughs]
3,1,3,11,janice,"i'll see you later, sweetie. bye joey.",
3,1,10,0,janice,"so, i hear, you hate me!",
